,sqft_living,zipcode,grade,price,sca_sqft_living
12979,1620,98052,7,467100.0,-0.26785714285714285
12980,1610,98032,7,180000.0,-0.2767857142857143
12981,2130,98144,8,749000.0,0.1875
12982,1460,98023,7,245000.0,-0.4107142857142857
12983,1600,98031,7,260000.0,-0.2857142857142857
12984,1730,98117,7,490000.0,-0.16964285714285715
12985,2280,98075,8,565000.0,0.32142857142857145
12986,2430,98058,8,330000.0,0.45535714285714285
12987,1380,98056,7,295000.0,-0.48214285714285715
12988,1790,98115,7,725000.0,-0.11607142857142858
12990,2920,98177,8,680000.0,0.8928571428571429
12991,2180,98177,7,490000.0,0.23214285714285715
12992,1480,98117,7,635000.0,-0.39285714285714285
12993,2350,98022,9,750000.0,0.38392857142857145
12994,2440,98023,8,330000.0,0.4642857142857143
12995,1350,98106,7,270000.0,-0.5089285714285714
12996,1970,98056,7,340000.0,0.044642857142857144
12997,1110,98117,7,413252.0,-0.7232142857142857
12998,2950,98028,9,600000.0,0.9196428571428571
12999,2970,98075,9,726888.0,0.9375
13000,720,98126,6,285000.0,-1.0714285714285714
13001,770,98117,6,365000.0,-1.0267857142857142
13002,1650,98133,7,295000.0,-0.24107142857142858
13003,1620,98034,7,460000.0,-0.26785714285714285
13004,1510,98198,7,230000.0,-0.36607142857142855
13005,1070,98125,7,337000.0,-0.7589285714285714
13006,1010,98133,7,300000.0,-0.8125
13008,2000,98038,8,360000.0,0.07142857142857142
13009,2060,98029,8,585000.0,0.125
13011,1740,98023,7,305000.0,-0.16071428571428573
13012,1880,98055,7,309950.0,-0.03571428571428571
13013,960,98033,7,550000.0,-0.8571428571428571
13015,1570,98122,8,998500.0,-0.3125
13016,2990,98074,8,644500.0,0.9553571428571429
13017,1250,98059,7,320000.0,-0.5982142857142857
13018,1920,98042,7,266950.0,0.0
13019,2470,98053,9,633100.0,0.49107142857142855
13020,960,98103,7,395000.0,-0.8571428571428571
13021,940,98103,6,259250.0,-0.875
13022,1260,98014,6,300000.0,-0.5892857142857143
13023,2280,98092,8,413000.0,0.32142857142857145
13024,1740,98177,8,435000.0,-0.16071428571428573
13025,2630,98072,7,500000.0,0.6339285714285714
13026,2430,98108,8,402000.0,0.45535714285714285
13028,1220,98103,7,580000.0,-0.625
13029,2580,98072,9,570000.0,0.5892857142857143
13030,730,98198,6,174950.0,-1.0625
13031,760,98144,6,300000.0,-1.0357142857142858
13032,1740,98133,7,435000.0,-0.16071428571428573
13034,2240,98177,7,469000.0,0.2857142857142857
13035,1920,98119,8,870000.0,0.0
13036,2020,98052,7,532000.0,0.08928571428571429
13037,1880,98177,7,455000.0,-0.03571428571428571
13039,3990,98042,9,649000.0,1.8482142857142858
13040,1390,98115,6,445500.0,-0.4732142857142857
13041,1230,98052,7,475000.0,-0.6160714285714286
13043,2190,98136,7,565000.0,0.24107142857142858
13045,1670,98126,7,375000.0,-0.22321428571428573
13046,1240,98058,7,255000.0,-0.6071428571428571
13047,1850,98168,6,315000.0,-0.0625
13048,2020,98006,8,496600.0,0.08928571428571429
13049,1020,98118,7,380000.0,-0.8035714285714286
13050,1610,98042,7,338950.0,-0.2767857142857143
13051,2730,98027,8,542500.0,0.7232142857142857
13052,2840,98144,7,739000.0,0.8214285714285714
13053,1290,98103,7,549000.0,-0.5625
13054,1670,98031,7,252000.0,-0.22321428571428573
13056,2460,98115,7,735000.0,0.48214285714285715
13057,1660,98198,7,270000.0,-0.23214285714285715
13060,2240,98108,7,469000.0,0.2857142857142857
13061,2340,98118,7,305000.0,0.375
13062,1920,98107,7,675000.0,0.0
13063,2460,98109,8,931000.0,0.48214285714285715
13064,1470,98155,8,385000.0,-0.4017857142857143
13065,3400,98075,9,815000.0,1.3214285714285714
13066,1910,98034,7,531000.0,-0.008928571428571428
13067,1400,98144,6,386500.0,-0.4642857142857143
13068,1520,98074,8,475580.0,-0.35714285714285715
13069,930,98133,6,358000.0,-0.8839285714285714
13070,2340,98116,8,677500.0,0.375
13072,1270,98005,7,599380.0,-0.5803571428571429
13074,1380,98106,7,350000.0,-0.48214285714285715
13075,2520,98103,8,875000.0,0.5357142857142857
13076,2290,98058,8,365000.0,0.33035714285714285
13077,1660,98126,6,452000.0,-0.23214285714285715
13078,2800,98004,7,915000.0,0.7857142857142857
13079,1690,98053,7,482500.0,-0.20535714285714285
13080,1180,98133,7,425000.0,-0.6607142857142857
13081,1390,98105,6,460000.0,-0.4732142857142857
13082,2320,98118,7,666570.0,0.35714285714285715
13083,2270,98042,8,390000.0,0.3125
13084,2640,98008,7,650000.0,0.6428571428571429
13085,1680,98022,7,305000.0,-0.21428571428571427
13086,990,98146,6,250000.0,-0.8303571428571429
13087,2770,98058,9,438800.0,0.7589285714285714
13088,950,98118,6,290000.0,-0.8660714285714286
13089,2160,98055,7,324950.0,0.21428571428571427
13090,1650,98107,7,453000.0,-0.24107142857142858
13091,1800,98117,7,556000.0,-0.10714285714285714
13092,1660,98045,8,315000.0,-0.23214285714285715
13093,1870,98011,8,445830.0,-0.044642857142857144
13095,1850,98038,7,287200.0,-0.0625
13096,1580,98115,7,525000.0,-0.30357142857142855
13098,2700,98059,7,381000.0,0.6964285714285714
13099,1020,98155,7,360000.0,-0.8035714285714286
13100,2950,98144,8,619000.0,0.9196428571428571
13101,1780,98038,8,535000.0,-0.125
13102,710,98117,7,402000.0,-1.0803571428571428
13104,2080,98166,8,549950.0,0.14285714285714285
13105,2360,98178,7,300000.0,0.39285714285714285
13106,2210,98059,7,360000.0,0.25892857142857145
13108,1320,98117,8,510000.0,-0.5357142857142857
13109,1980,98022,8,319950.0,0.05357142857142857
13111,2130,98058,8,381000.0,0.1875
13112,1720,98031,7,256900.0,-0.17857142857142858
13113,1790,98030,7,346000.0,-0.11607142857142858
13114,1390,98052,7,465000.0,-0.4732142857142857
13115,1900,98027,8,545000.0,-0.017857142857142856
13116,1640,98115,7,516000.0,-0.25
13117,2700,98136,8,550000.0,0.6964285714285714
13118,2200,98042,7,339950.0,0.25
13119,1310,98133,7,417000.0,-0.5446428571428571
13120,2480,98105,8,906000.0,0.5
13121,3010,98040,9,980000.0,0.9732142857142857
13122,2450,98056,9,555000.0,0.4732142857142857
13123,1250,98033,7,468000.0,-0.5982142857142857
13124,2610,98022,7,378000.0,0.6160714285714286
13125,2010,98059,8,430000.0,0.08035714285714286
13126,3120,98027,9,730100.0,1.0714285714285714
13127,1370,98198,7,219000.0,-0.49107142857142855
13128,2420,98074,9,570000.0,0.44642857142857145
13129,1500,98032,7,262500.0,-0.375
13130,2630,98019,8,525000.0,0.6339285714285714
13131,950,98117,6,520000.0,-0.8660714285714286
13132,2680,98055,8,417400.0,0.6785714285714286
13133,3680,98027,9,788000.0,1.5714285714285714
13134,1270,98056,7,320000.0,-0.5803571428571429
13135,2330,98117,7,950000.0,0.36607142857142855
13136,960,98155,7,255000.0,-0.8571428571428571
13137,1990,98023,7,260000.0,0.0625
13138,1450,98126,6,394000.0,-0.41964285714285715
13139,2280,98072,8,575000.0,0.32142857142857145
13141,1650,98011,7,385000.0,-0.24107142857142858
13142,2720,98092,7,456000.0,0.7142857142857143
13143,1710,98115,8,637000.0,-0.1875
13144,1420,98008,7,485000.0,-0.44642857142857145
13145,1440,98125,7,315275.0,-0.42857142857142855
13146,1280,98058,7,252500.0,-0.5714285714285714
13147,1320,98027,7,240000.0,-0.5357142857142857
13148,2560,98115,7,790000.0,0.5714285714285714
13149,1480,98133,7,310000.0,-0.39285714285714285
13151,1160,98126,7,425000.0,-0.6785714285714286
13152,2110,98072,8,548000.0,0.16964285714285715
13153,1650,98027,7,379880.0,-0.24107142857142858
13154,1950,98074,8,530000.0,0.026785714285714284
13155,2600,98027,8,695000.0,0.6071428571428571
13156,1270,98126,7,435000.0,-0.5803571428571429
13157,1300,98053,7,540000.0,-0.5535714285714286
13158,1790,98072,7,425000.0,-0.11607142857142858
13159,1930,98125,8,490000.0,0.008928571428571428
13160,1200,98106,6,220000.0,-0.6428571428571429
13161,2050,98034,8,540000.0,0.11607142857142858
13162,1710,98105,7,670000.0,-0.1875
13163,2130,98004,9,667500.0,0.1875
13164,1700,98116,8,585000.0,-0.19642857142857142
13165,1390,98014,6,225000.0,-0.4732142857142857
13166,1230,98006,7,375000.0,-0.6160714285714286
13167,1490,98177,7,335000.0,-0.38392857142857145
13168,2440,98155,8,680000.0,0.4642857142857143
13169,970,98112,6,600000.0,-0.8482142857142857
13171,1700,98168,7,220000.0,-0.19642857142857142
13172,1720,98019,8,420000.0,-0.17857142857142858
13173,1400,98119,7,710000.0,-0.4642857142857143
13174,2570,98117,8,626000.0,0.5803571428571429
13175,1200,98146,7,279500.0,-0.6428571428571429
13177,1080,98106,7,325000.0,-0.75
13178,1860,98058,8,380000.0,-0.05357142857142857
13179,2150,98011,8,470000.0,0.20535714285714285
13180,2250,98058,8,363000.0,0.29464285714285715
13181,2050,98023,7,245000.0,0.11607142857142858
13182,1010,98102,7,525000.0,-0.8125
13184,1900,98199,7,658500.0,-0.017857142857142856
13185,1020,98136,7,680000.0,-0.8035714285714286
13187,1990,98107,8,595000.0,0.0625
13188,3190,98038,9,419000.0,1.1339285714285714
13189,1210,98042,7,198900.0,-0.6339285714285714
13191,2150,98074,8,500000.0,0.20535714285714285
13192,2440,98177,9,575000.0,0.4642857142857143
13193,1230,98125,8,324950.0,-0.6160714285714286
13194,2740,98168,7,259000.0,0.7321428571428571
13195,2260,98011,9,551000.0,0.30357142857142855
13196,1000,98103,7,488000.0,-0.8214285714285714
13197,2350,98053,8,635000.0,0.38392857142857145
13198,2300,98031,9,395000.0,0.3392857142857143
13199,1440,98155,7,370000.0,-0.42857142857142855
13200,2780,98116,7,675000.0,0.7678571428571429
13201,1200,98133,7,402000.0,-0.6428571428571429
13203,2660,98038,8,579000.0,0.6607142857142857
13204,1510,98122,6,455000.0,-0.36607142857142855
13205,1780,98092,8,265000.0,-0.125
13206,2920,98006,8,713500.0,0.8928571428571429
13207,1550,98056,7,240000.0,-0.33035714285714285
13208,2710,98022,9,570000.0,0.7053571428571429
13209,1140,98027,6,243800.0,-0.6964285714285714
13210,940,98103,8,543000.0,-0.875
13212,2470,98075,8,625000.0,0.49107142857142855
13213,2800,98038,9,459950.0,0.7857142857142857
13214,2420,98038,9,370000.0,0.44642857142857145
13215,1460,98178,6,150000.0,-0.4107142857142857
13216,1820,98119,7,683500.0,-0.08928571428571429
13217,1520,98119,8,499950.0,-0.35714285714285715
13218,1320,98108,6,255000.0,-0.5357142857142857
13219,1920,98031,7,279000.0,0.0
13221,2650,98125,9,699000.0,0.6517857142857143
13223,1420,98030,6,248000.0,-0.44642857142857145
13224,1540,98001,7,429000.0,-0.3392857142857143
13225,1550,98166,6,685000.0,-0.33035714285714285
13226,730,98126,6,316000.0,-1.0625
13227,2020,98118,7,410000.0,0.08928571428571429
13228,1200,98045,7,299000.0,-0.6428571428571429
13229,1240,98126,7,559000.0,-0.6071428571428571
13230,2680,98027,8,575000.0,0.6785714285714286
13231,1640,98122,8,602000.0,-0.25
13232,1640,98107,7,492000.0,-0.25
13233,1610,98038,7,293500.0,-0.2767857142857143
13234,2290,98056,7,481000.0,0.33035714285714285
13235,2130,98055,7,311100.0,0.1875
13236,2140,98014,7,375000.0,0.19642857142857142
13238,2030,98052,7,500000.0,0.09821428571428571
13239,1380,98136,7,553000.0,-0.48214285714285715
13240,1780,98103,8,760000.0,-0.125
13241,1440,98136,7,589500.0,-0.42857142857142855
13242,2790,98115,9,840000.0,0.7767857142857143
13245,1850,98058,7,260000.0,-0.0625
13246,1550,98103,8,430000.0,-0.33035714285714285
13247,1920,98103,8,781000.0,0.0
13248,790,98106,6,280000.0,-1.0089285714285714
13249,3740,98198,8,392000.0,1.625
13250,1340,98008,7,466200.0,-0.5178571428571429
13251,1620,98117,7,641000.0,-0.26785714285714285
13252,1680,98117,7,350000.0,-0.21428571428571427
13253,1610,98029,8,450000.0,-0.2767857142857143
13255,1200,98055,8,185000.0,-0.6428571428571429
13256,1250,98056,7,290000.0,-0.5982142857142857
13259,2180,98075,8,545000.0,0.23214285714285715
13260,1760,98033,7,609950.0,-0.14285714285714285
13261,1820,98103,7,605000.0,-0.08928571428571429
13262,2120,98006,8,550000.0,0.17857142857142858
13263,2730,98199,9,905000.0,0.7232142857142857
13264,2430,98058,8,384200.0,0.45535714285714285
13265,1170,98126,7,370000.0,-0.6696428571428571
13266,2090,98199,8,717500.0,0.15178571428571427
13268,1140,98177,6,365500.0,-0.6964285714285714
13269,1460,98115,7,580000.0,-0.4107142857142857
13270,2700,98022,9,415000.0,0.6964285714285714
13271,670,98126,6,272000.0,-1.1160714285714286
13272,1880,98115,7,600000.0,-0.03571428571428571
13273,1980,98136,8,744000.0,0.05357142857142857
13274,2080,98034,9,830000.0,0.14285714285714285
13275,1380,98133,7,322000.0,-0.48214285714285715
13276,1808,98001,8,270000.0,-0.1
13277,1350,98188,7,272450.0,-0.5089285714285714
13278,1760,98107,7,605000.0,-0.14285714285714285
13279,1950,98011,7,510000.0,0.026785714285714284
13282,1460,98010,6,162000.0,-0.4107142857142857
13283,1350,98198,7,337500.0,-0.5089285714285714
13284,1470,98055,7,312000.0,-0.4017857142857143
13287,1360,98133,7,328000.0,-0.5
13288,1020,98032,7,241000.0,-0.8035714285714286
13289,1840,98031,7,265000.0,-0.07142857142857142
13290,2030,98002,7,246000.0,0.09821428571428571
13291,1490,98146,6,271000.0,-0.38392857142857145
13292,2060,98168,7,270000.0,0.125
13293,2240,98125,7,395000.0,0.2857142857142857
13294,1460,98118,7,340000.0,-0.4107142857142857
13295,2140,98146,7,340000.0,0.19642857142857142
13296,1420,98106,8,335000.0,-0.44642857142857145
13297,1060,98105,6,435000.0,-0.7678571428571429
13298,1760,98103,7,527950.0,-0.14285714285714285
13299,2320,98070,8,600000.0,0.35714285714285715
13300,1770,98117,8,667000.0,-0.13392857142857142
13302,2040,98055,8,417000.0,0.10714285714285714
13303,1260,98027,6,451000.0,-0.5892857142857143
13304,1650,98199,7,580000.0,-0.24107142857142858
13305,2380,98077,8,570000.0,0.4107142857142857
13306,2750,98033,7,750000.0,0.7410714285714286
13307,2810,98006,9,685000.0,0.7946428571428571
13308,1340,98052,7,275000.0,-0.5178571428571429
13309,2420,98075,8,739888.0,0.44642857142857145
13310,2160,98053,8,715000.0,0.21428571428571427
13311,2450,98102,7,800000.0,0.4732142857142857
13312,1870,98108,7,350000.0,-0.044642857142857144
13313,1000,98022,6,220000.0,-0.8214285714285714
13314,2240,98065,7,452500.0,0.2857142857142857
13315,2200,98042,7,280000.0,0.25
13316,790,98118,6,248000.0,-1.0089285714285714
13317,890,98115,7,305000.0,-0.9196428571428571
13318,1270,98106,7,435010.0,-0.5803571428571429
13319,1850,98116,8,678100.0,-0.0625
13320,1352,98125,8,325000.0,-0.5071428571428571
13321,1540,98052,7,529950.0,-0.3392857142857143
13322,1640,98155,7,440000.0,-0.25
13323,1350,98116,7,585000.0,-0.5089285714285714
13324,2010,98029,8,462608.0,0.08035714285714286
13325,2080,98166,7,350500.0,0.14285714285714285
13326,1040,98003,7,210000.0,-0.7857142857142857
13327,1890,98029,8,510000.0,-0.026785714285714284
13328,1810,98056,7,280000.0,-0.09821428571428571
13329,1930,98155,7,385000.0,0.008928571428571428
13330,1010,98155,6,349000.0,-0.8125
13331,1740,98031,7,252000.0,-0.16071428571428573
13333,1330,98034,7,375000.0,-0.5267857142857143
13334,2210,98032,8,336000.0,0.25892857142857145
13335,2670,98126,8,732000.0,0.6696428571428571
13336,1000,98168,6,200000.0,-0.8214285714285714
13337,3150,98056,9,681716.0,1.0982142857142858
13338,1520,98010,6,235000.0,-0.35714285714285715
13339,1690,98148,7,257500.0,-0.20535714285714285
13340,1070,98028,7,315000.0,-0.7589285714285714
13341,910,98177,6,299950.0,-0.9017857142857143
13342,2130,98034,7,530000.0,0.1875
13343,2230,98105,8,766500.0,0.2767857142857143
13345,2590,98126,9,690000.0,0.5982142857142857
13346,2040,98103,7,551000.0,0.10714285714285714
13347,2100,98034,7,530000.0,0.16071428571428573
13348,1340,98125,7,568000.0,-0.5178571428571429
13349,2770,98008,9,749950.0,0.7589285714285714
13350,2400,98074,9,535000.0,0.42857142857142855
13351,1140,98055,7,234300.0,-0.6964285714285714
13352,930,98178,6,190000.0,-0.8839285714285714
13353,1820,98007,7,525000.0,-0.08928571428571429
13354,1390,98117,7,610000.0,-0.4732142857142857
13355,1480,98144,8,520000.0,-0.39285714285714285
13356,760,98199,6,375000.0,-1.0357142857142858
13357,1580,98005,7,600000.0,-0.30357142857142855
13358,1870,98033,8,664000.0,-0.044642857142857144
13359,1510,98103,7,698000.0,-0.36607142857142855
13360,1250,98107,7,418000.0,-0.5982142857142857
13361,2140,98092,7,271675.0,0.19642857142857142
13362,1540,98033,6,450000.0,-0.3392857142857143
13363,2950,98075,9,759000.0,0.9196428571428571
13364,2020,98105,7,599950.0,0.08928571428571429
13365,2820,98199,8,810000.0,0.8035714285714286
13366,1660,98019,7,331292.0,-0.23214285714285715
13367,1830,98144,7,348000.0,-0.08035714285714286
13368,720,98116,7,435000.0,-1.0714285714285714
13369,2160,98133,8,530000.0,0.21428571428571427
13370,1510,98001,7,227000.0,-0.36607142857142855
13371,1870,98168,7,285000.0,-0.044642857142857144
13372,2860,98005,8,740000.0,0.8392857142857143
13373,990,98146,6,246000.0,-0.8303571428571429
13374,1910,98168,7,260000.0,-0.008928571428571428
13375,1350,98074,7,366000.0,-0.5089285714285714
13376,2557,98118,7,594950.0,0.56875
13377,2610,98107,7,608000.0,0.6160714285714286
13378,1720,98056,6,313100.0,-0.17857142857142858
13379,1170,98023,7,185000.0,-0.6696428571428571
13380,1140,98118,6,455000.0,-0.6964285714285714
13381,2350,98023,8,235000.0,0.38392857142857145
13382,1020,98058,7,230000.0,-0.8035714285714286
13383,2730,98116,7,770000.0,0.7232142857142857
13384,1830,98030,7,240000.0,-0.08035714285714286
13385,1690,98053,7,461000.0,-0.20535714285714285
13388,1690,98053,7,452000.0,-0.20535714285714285
13389,2660,98029,9,765000.0,0.6607142857142857
13391,1530,98033,7,546000.0,-0.3482142857142857
13392,2070,98115,8,781000.0,0.13392857142857142
13393,1880,98008,7,538000.0,-0.03571428571428571
13394,2240,98033,8,790000.0,0.2857142857142857
13395,2540,98103,7,696500.0,0.5535714285714286
13396,1370,98003,7,276000.0,-0.49107142857142855
13397,770,98155,6,269000.0,-1.0267857142857142
13399,2970,98075,8,829000.0,0.9375
13400,740,98126,6,122000.0,-1.0535714285714286
13401,1360,98133,7,352500.0,-0.5
13402,1280,98058,6,249000.0,-0.5714285714285714
13403,1920,98155,7,360000.0,0.0
13407,1320,98056,7,275000.0,-0.5357142857142857
13408,3160,98074,8,697000.0,1.1071428571428572
13409,1640,98053,7,379500.0,-0.25
13411,3000,98059,9,675000.0,0.9642857142857143
13413,2390,98115,8,1100000.0,0.41964285714285715
13414,2080,98136,7,520000.0,0.14285714285714285
13415,2650,98155,7,415000.0,0.6517857142857143
13416,1060,98117,8,415000.0,-0.7678571428571429
13417,1940,98166,7,450000.0,0.017857142857142856
13418,1080,98115,8,485000.0,-0.75
13419,1700,98042,7,294000.0,-0.19642857142857142
13421,1580,98102,8,690000.0,-0.30357142857142855
13423,1290,98107,8,481000.0,-0.5625
13424,1960,98118,7,575000.0,0.03571428571428571
13425,2090,98112,7,785000.0,0.15178571428571427
13426,1960,98059,7,480000.0,0.03571428571428571
13427,2120,98006,8,720000.0,0.17857142857142858
13428,2290,98042,7,536000.0,0.33035714285714285
13429,1880,98038,7,324900.0,-0.03571428571428571
13430,770,98106,6,265000.0,-1.0267857142857142
13431,1530,98117,7,545000.0,-0.3482142857142857
13432,1450,98133,7,465000.0,-0.41964285714285715
13433,1690,98198,7,292500.0,-0.20535714285714285
13434,1880,98109,7,860000.0,-0.03571428571428571
13436,2140,98133,7,495000.0,0.19642857142857142
13437,1320,98125,7,342000.0,-0.5357142857142857
13438,2000,98038,7,320000.0,0.07142857142857142
13439,1460,98103,8,444000.0,-0.4107142857142857
13441,1660,98075,7,432000.0,-0.23214285714285715
13444,2180,98117,8,634950.0,0.23214285714285715
13445,3300,98115,8,780000.0,1.2321428571428572
13446,2460,98074,8,611000.0,0.48214285714285715
13447,1880,98107,7,475999.0,-0.03571428571428571
13448,2290,98008,9,565000.0,0.33035714285714285
13449,2290,98177,8,630000.0,0.33035714285714285
13452,2850,98058,7,450000.0,0.8303571428571429
13454,1510,98136,7,520000.0,-0.36607142857142855
13455,2410,98144,7,446800.0,0.4375
13456,1470,98199,8,652000.0,-0.4017857142857143
13459,1270,98105,8,594000.0,-0.5803571428571429
13460,1000,98118,6,257000.0,-0.8214285714285714
13461,1430,98122,7,485000.0,-0.4375
13462,1060,98034,6,330000.0,-0.7678571428571429
13463,1680,98053,6,381000.0,-0.21428571428571427
13464,2280,98070,9,849900.0,0.32142857142857145
13465,2450,98115,8,793000.0,0.4732142857142857
13466,3650,98144,7,920000.0,1.5446428571428572
13467,830,98117,6,455000.0,-0.9732142857142857
13469,1050,98122,8,375000.0,-0.7767857142857143
13470,1170,98122,8,400000.0,-0.6696428571428571
13471,1220,98008,7,447000.0,-0.625
13472,1310,98033,7,470000.0,-0.5446428571428571
13473,3130,98075,8,665000.0,1.0803571428571428
13474,1590,98168,6,295500.0,-0.29464285714285715
13475,1720,98003,8,200000.0,-0.17857142857142858
13476,2520,98019,9,620000.0,0.5357142857142857
13477,1520,98074,7,434900.0,-0.35714285714285715
13480,3480,98052,9,852500.0,1.3928571428571428
13482,2030,98008,8,565000.0,0.09821428571428571
13484,1870,98059,7,289950.0,-0.044642857142857144
13485,2640,98006,8,850000.0,0.6428571428571429
13486,1940,98122,7,505000.0,0.017857142857142856
13487,1710,98034,7,372000.0,-0.1875
13488,1690,98198,7,207000.0,-0.20535714285714285
13489,2340,98040,8,780000.0,0.375
13490,1700,98019,7,400000.0,-0.19642857142857142
13491,1850,98177,7,440250.0,-0.0625
13492,1370,98199,8,585000.0,-0.49107142857142855
13493,2900,98006,9,850000.0,0.875
13494,2400,98103,7,570000.0,0.42857142857142855
13495,3740,98072,9,869000.0,1.625
13496,2170,98155,8,551000.0,0.22321428571428573
13497,970,98023,6,172380.0,-0.8482142857142857
13498,2620,98092,7,355000.0,0.625
13499,2980,98006,9,728935.0,0.9464285714285714
13500,2340,98033,9,850000.0,0.375
13501,1880,98059,6,515000.0,-0.03571428571428571
13502,1480,98022,7,215000.0,-0.39285714285714285
13503,2240,98023,7,220000.0,0.2857142857142857
13504,2940,98052,9,845000.0,0.9107142857142857
13505,710,98103,6,390000.0,-1.0803571428571428
13507,1530,98166,8,439000.0,-0.3482142857142857
13508,2630,98056,9,585000.0,0.6339285714285714
13509,2230,98136,7,620000.0,0.2767857142857143
13510,960,98117,7,477000.0,-0.8571428571428571
13511,1180,98116,8,399500.0,-0.6607142857142857
13512,1760,98198,7,500000.0,-0.14285714285714285
13513,1340,98125,8,432500.0,-0.5178571428571429
13514,2800,98005,9,940000.0,0.7857142857142857
13517,1670,98042,7,229999.0,-0.22321428571428573
13518,1100,98188,7,233000.0,-0.7321428571428571
13519,3240,98065,8,600000.0,1.1785714285714286
13520,1680,98166,7,334000.0,-0.21428571428571427
13521,1030,98133,7,332500.0,-0.7946428571428571
13522,1630,98031,7,249900.0,-0.25892857142857145
13523,2610,98146,7,310000.0,0.6160714285714286
13524,1250,98126,6,200000.0,-0.5982142857142857
13525,1480,98059,7,310000.0,-0.39285714285714285
13527,1940,98108,8,420000.0,0.017857142857142856
13528,2960,98029,9,785000.0,0.9285714285714286
13530,1500,98166,6,265000.0,-0.375
13531,840,98155,6,295000.0,-0.9642857142857143
13533,2390,98038,9,415000.0,0.41964285714285715
13534,1200,98056,6,250000.0,-0.6428571428571429
13536,2180,98007,8,635000.0,0.23214285714285715
13538,2020,98053,7,528000.0,0.08928571428571429
13539,2480,98072,9,530000.0,0.5
13540,1140,98029,7,310000.0,-0.6964285714285714
13541,1530,98059,7,252000.0,-0.3482142857142857
13542,1700,98133,7,334500.0,-0.19642857142857142
13543,2150,98115,8,370000.0,0.20535714285714285
13544,1190,98108,6,311000.0,-0.6517857142857143
13545,1730,98106,7,260000.0,-0.16964285714285715
13546,1400,98003,7,217500.0,-0.4642857142857143
13547,2200,98042,7,290000.0,0.25
13548,960,98033,6,500000.0,-0.8571428571428571
13549,1770,98118,7,423500.0,-0.13392857142857142
13550,2970,98074,9,715000.0,0.9375
13551,1590,98118,7,299000.0,-0.29464285714285715
13552,3350,98034,8,635000.0,1.2767857142857142
13554,1960,98056,7,289950.0,0.03571428571428571
13555,1360,98058,7,280000.0,-0.5
13556,2780,98058,9,479950.0,0.7678571428571429
13557,3000,98038,7,394000.0,0.9642857142857143
13558,3600,98077,9,682000.0,1.5
13559,990,98103,6,409950.0,-0.8303571428571429
13560,2990,98144,9,1000000.0,0.9553571428571429
13561,1200,98136,7,436000.0,-0.6428571428571429
13562,1530,98168,7,279000.0,-0.3482142857142857
13563,1440,98126,7,390000.0,-0.42857142857142855
13564,1940,98070,7,635000.0,0.017857142857142856
13565,2140,98023,7,304400.0,0.19642857142857142
13566,2330,98115,7,780000.0,0.36607142857142855
13567,2734,98070,8,520000.0,0.7267857142857143
13568,1950,98125,7,580000.0,0.026785714285714284
13569,1440,98055,7,274000.0,-0.42857142857142855
13570,1530,98058,7,315000.0,-0.3482142857142857
13571,1910,98042,8,390000.0,-0.008928571428571428
13572,1750,98155,7,340000.0,-0.15178571428571427
13573,1600,98072,8,502000.0,-0.2857142857142857
13574,1750,98059,8,260000.0,-0.15178571428571427
13575,940,98116,6,399000.0,-0.875
13576,880,98106,7,312500.0,-0.9285714285714286
13577,1650,98155,7,370000.0,-0.24107142857142858
13579,1900,98023,8,230000.0,-0.017857142857142856
13581,1410,98106,6,294350.0,-0.45535714285714285
13583,1930,98053,8,515000.0,0.008928571428571428
13585,3010,98122,9,925000.0,0.9732142857142857
13586,1780,98115,8,654500.0,-0.125
13587,2080,98059,8,364000.0,0.14285714285714285
13588,1250,98002,7,150000.0,-0.5982142857142857
13589,2257,98188,8,349950.0,0.30089285714285713
13590,1670,98117,7,585000.0,-0.22321428571428573
13591,2250,98007,9,801501.0,0.29464285714285715
13592,1650,98024,7,610000.0,-0.24107142857142858
13593,2880,98042,8,382000.0,0.8571428571428571
13594,3620,98022,9,495000.0,1.5178571428571428
13595,1950,98115,8,447500.0,0.026785714285714284
13596,2280,98008,7,575000.0,0.32142857142857145
13597,1740,98144,7,565000.0,-0.16071428571428573
13598,1220,98034,7,348580.0,-0.625
13599,2260,98052,8,459000.0,0.30357142857142855
13600,1790,98019,7,375000.0,-0.11607142857142858
13601,2440,98030,7,310000.0,0.4642857142857143
13602,1400,98003,7,210000.0,-0.4642857142857143
13603,1810,98065,8,384205.0,-0.09821428571428571
13605,1400,98055,7,310000.0,-0.4642857142857143
13606,2010,98028,7,427500.0,0.08035714285714286
13607,2520,98119,8,780000.0,0.5357142857142857
13609,2150,98038,7,339950.0,0.20535714285714285
13611,1300,98053,8,398000.0,-0.5535714285714286
13612,2770,98027,8,492000.0,0.7589285714285714
13613,1780,98032,8,240000.0,-0.125
13617,1460,98022,7,390500.0,-0.4107142857142857
13618,1310,98042,7,255000.0,-0.5446428571428571
13619,2770,98029,9,675750.0,0.7589285714285714
13621,1770,98038,7,353500.0,-0.13392857142857142
13622,1220,98004,7,765000.0,-0.625
13623,2190,98065,8,563500.0,0.24107142857142858
13624,1800,98118,7,439000.0,-0.10714285714285714
13625,3100,98040,9,975000.0,1.0535714285714286
13626,2270,98065,7,469900.0,0.3125
13627,1300,98155,6,252000.0,-0.5535714285714286
13628,1769,98166,7,495000.0,-0.13482142857142856
